PerfID,StylistID,StylistName,ConsultantID,RegionID,RegionName,Year,MonthNum,Target_GBP,ActualRevenue_GBP,Achievement_Pct,TotalBookings,CompletedBookings,NoShows,NewClients,Commission_Earned_GBP,Avg_NPS
SP001645,STY049,Daisy Evans,CON017,RG07,Leeds,2024,5,2000.0,2433.55,121.7,25,23,0,12,730.06,7.4
SP001646,STY049,Daisy Evans,CON017,RG07,Leeds,2024,6,2160.0,1698.27,78.6,21,18,3,12,509.48,9.5
SP001647,STY049,Daisy Evans,CON017,RG07,Leeds,2024,7,2160.0,1601.59,74.1,24,21,0,6,480.48,8.1
SP001648,STY049,Daisy Evans,CON017,RG07,Leeds,2024,8,2160.0,2127.86,98.5,45,36,9,2,638.36,8.9
SP001649,STY049,Daisy Evans,CON017,RG07,Leeds,2024,9,2000.0,1585.65,79.3,12,11,0,2,475.7,7.6
SP001650,STY049,Daisy Evans,CON017,RG07,Leeds,2024,10,2000.0,1417.12,70.9,35,29,5,4,425.13,8.7
SP001651,STY049,Daisy Evans,CON017,RG07,Leeds,2024,11,2300.0,2676.88,116.4,18,15,2,3,803.06,7.8
SP001652,STY049,Daisy Evans,CON017,RG07,Leeds,2024,12,2300.0,2138.27,93.0,29,24,2,12,641.48,7.2
SP001653,STY049,Daisy Evans,CON017,RG07,Leeds,2025,1,1760.0,1991.25,113.1,40,36,2,6,597.37,8.7
SP001654,STY049,Daisy Evans,CON017,RG07,Leeds,2025,2,1760.0,1425.97,81.0,31,27,1,3,427.79,7.9
SP001655,STY049,Daisy Evans,CON017,RG07,Leeds,2025,3,2000.0,2288.32,114.4,18,15,3,4,686.5,9.2
SP001656,STY049,Daisy Evans,CON017,RG07,Leeds,2025,4,2000.0,1715.07,85.8,17,15,1,5,514.52,8.5
SP001657,STY049,Daisy Evans,CON017,RG07,Leeds,2025,5,2000.0,2583.33,129.2,18,14,4,4,775.0,8.1
SP001658,STY049,Daisy Evans,CON017,RG07,Leeds,2025,6,2160.0,1587.1,73.5,16,14,0,7,476.13,8.9
SP001659,STY049,Daisy Evans,CON017,RG07,Leeds,2025,7,2160.0,1616.68,74.8,25,22,1,12,485.0,8.6
SP001660,STY049,Daisy Evans,CON017,RG07,Leeds,2025,8,2160.0,1802.21,83.4,17,13,4,3,540.66,9.2
SP001661,STY049,Daisy Evans,CON017,RG07,Leeds,2025,9,2000.0,1465.12,73.3,34,32,0,9,439.53,8.4
SP001662,STY049,Daisy Evans,CON017,RG07,Leeds,2025,10,2000.0,2333.97,116.7,33,27,3,2,700.19,9.0
SP001663,STY049,Daisy Evans,CON017,RG07,Leeds,2025,11,2300.0,2316.99,100.7,26,21,2,8,695.1,7.8
SP001664,STY049,Daisy Evans,CON017,RG07,Leeds,2025,12,2300.0,2881.76,125.3,35,29,6,9,864.53,8.4
SP001665,STY049,Daisy Evans,CON017,RG07,Leeds,2026,1,1760.0,1921.9,109.2,42,34,5,7,576.57,8.6
SP001666,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,1,2640.0,2253.58,85.4,12,9,1,4,676.07,8.3
SP001667,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,2,2640.0,2862.34,108.4,28,23,2,2,858.7,9.7
SP001668,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,3,3000.0,2315.63,77.2,25,21,1,6,694.69,8.7
SP001669,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,4,3000.0,2439.14,81.3,45,42,0,12,731.74,8.4
SP001670,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,5,3000.0,3613.97,120.5,45,39,6,9,1084.19,9.6
SP001671,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,6,3240.0,2966.53,91.6,17,13,3,4,889.96,8.4
SP001672,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,7,3240.0,2736.17,84.4,35,28,4,5,820.85,9.4
SP001673,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,8,3240.0,3754.0,115.9,20,17,3,7,1126.2,8.4
SP001674,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,9,3000.0,2610.72,87.0,13,10,1,5,783.21,9.7
SP001675,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,10,3000.0,3311.58,110.4,43,40,1,10,993.48,7.6
SP001676,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,11,3450.0,3001.28,87.0,36,33,2,6,900.38,8.8
SP001677,STY050,Alice Edwards,CON018,RG08,Newcastle,2023,12,3450.0,2944.67,85.4,14,11,1,3,883.4,9.6
SP001678,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,1,2640.0,2232.82,84.6,30,26,4,6,669.85,9.0
SP001679,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,2,2640.0,2486.11,94.2,40,37,0,6,745.83,7.6
SP001680,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,3,3000.0,3610.64,120.4,34,28,3,10,1083.19,7.4
SP001681,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,4,3000.0,2306.28,76.9,22,20,0,5,691.88,7.5
SP001682,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,5,3000.0,3278.63,109.3,22,18,1,4,983.59,7.7
SP001683,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,6,3240.0,2763.35,85.3,42,35,5,2,829.01,7.5
SP001684,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,7,3240.0,3659.03,112.9,20,16,3,11,1097.71,9.6
SP001685,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,8,3240.0,2290.57,70.7,31,27,3,5,687.17,7.9
SP001686,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,9,3000.0,2365.19,78.8,23,20,0,11,709.56,8.6
SP001687,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,10,3000.0,2428.85,81.0,16,13,0,10,728.66,7.9
SP001688,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,11,3450.0,3223.16,93.4,35,32,1,5,966.95,8.4
SP001689,STY050,Alice Edwards,CON018,RG08,Newcastle,2024,12,3450.0,3039.19,88.1,26,22,1,5,911.76,7.4
SP001690,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,1,2640.0,2149.32,81.4,15,13,0,5,644.8,9.2
SP001691,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,2,2640.0,3221.57,122.0,37,34,2,2,966.47,8.0
SP001692,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,3,3000.0,3414.27,113.8,38,30,8,12,1024.28,9.4
SP001693,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,4,3000.0,3432.7,114.4,39,32,4,8,1029.81,9.5
SP001694,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,5,3000.0,3703.12,123.4,19,17,2,4,1110.94,8.3
SP001695,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,6,3240.0,3307.54,102.1,34,31,3,4,992.26,9.7
SP001696,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,7,3240.0,3207.82,99.0,27,24,0,9,962.35,7.6
SP001697,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,8,3240.0,2817.19,87.0,43,38,3,2,845.16,9.6
SP001698,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,9,3000.0,3614.76,120.5,33,27,6,11,1084.43,9.1
SP001699,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,10,3000.0,3382.97,112.8,32,29,3,9,1014.89,9.0
SP001700,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,11,3450.0,3235.24,93.8,20,16,1,11,970.57,7.3
SP001701,STY050,Alice Edwards,CON018,RG08,Newcastle,2025,12,3450.0,3114.46,90.3,24,22,2,7,934.34,9.4
SP001702,STY050,Alice Edwards,CON018,RG08,Newcastle,2026,1,2640.0,3299.54,125.0,43,37,4,10,989.86,9.0
SP001703,STY051,George Collins,CON018,RG08,Newcastle,2023,1,1320.0,989.99,75.0,29,25,4,4,395.99,8.5
SP001704,STY051,George Collins,CON018,RG08,Newcastle,2023,2,1320.0,943.56,71.5,12,11,0,6,377.42,7.7
SP001705,STY051,George Collins,CON018,RG08,Newcastle,2023,3,1500.0,1316.94,87.8,43,38,5,4,526.78,7.6
SP001706,STY051,George Collins,CON018,RG08,Newcastle,2023,4,1500.0,1866.94,124.5,32,26,5,9,746.78,9.7
SP001707,STY051,George Collins,CON018,RG08,Newcastle,2023,5,1500.0,1341.67,89.4,27,24,3,11,536.67,7.9
SP001708,STY051,George Collins,CON018,RG08,Newcastle,2023,6,1620.0,1852.06,114.3,40,36,4,5,740.82,8.6
SP001709,STY051,George Collins,CON018,RG08,Newcastle,2023,7,1620.0,2012.62,124.2,18,16,2,11,805.05,9.8
SP001710,STY051,George Collins,CON018,RG08,Newcastle,2023,8,1620.0,2051.81,126.7,38,34,4,2,820.72,7.6
SP001711,STY051,George Collins,CON018,RG08,Newcastle,2023,9,1500.0,1847.46,123.2,16,13,1,11,738.98,8.7
SP001712,STY051,George Collins,CON018,RG08,Newcastle,2023,10,1500.0,1153.84,76.9,42,37,2,6,461.54,7.8
SP001713,STY051,George Collins,CON018,RG08,Newcastle,2023,11,1725.0,1256.87,72.9,35,29,4,3,502.75,7.6
SP001714,STY051,George Collins,CON018,RG08,Newcastle,2023,12,1725.0,1240.13,71.9,32,27,3,8,496.05,7.9
SP001715,STY051,George Collins,CON018,RG08,Newcastle,2024,1,1320.0,1077.01,81.6,17,13,1,8,430.8,9.6
SP001716,STY051,George Collins,CON018,RG08,Newcastle,2024,2,1320.0,1530.35,115.9,26,24,0,10,612.14,8.7
SP001717,STY051,George Collins,CON018,RG08,Newcastle,2024,3,1500.0,1264.84,84.3,17,14,0,3,505.93,8.1
SP001718,STY051,George Collins,CON018,RG08,Newcastle,2024,4,1500.0,1276.73,85.1,41,38,2,5,510.69,8.2
SP001719,STY051,George Collins,CON018,RG08,Newcastle,2024,5,1500.0,1399.04,93.3,40,37,0,9,559.61,8.5
SP001720,STY051,George Collins,CON018,RG08,Newcastle,2024,6,1620.0,1231.05,76.0,23,21,0,3,492.42,7.2
SP001721,STY051,George Collins,CON018,RG08,Newcastle,2024,7,1620.0,1889.02,116.6,25,23,0,7,755.61,8.6
SP001722,STY051,George Collins,CON018,RG08,Newcastle,2024,8,1620.0,1616.49,99.8,17,13,3,12,646.6,9.3
SP001723,STY051,George Collins,CON018,RG08,Newcastle,2024,9,1500.0,1771.2,118.1,42,38,4,4,708.48,9.1
SP001724,STY051,George Collins,CON018,RG08,Newcastle,2024,10,1500.0,1144.1,76.3,14,12,0,5,457.64,8.7
SP001725,STY051,George Collins,CON018,RG08,Newcastle,2024,11,1725.0,1795.88,104.1,35,32,2,2,718.35,8.2
SP001726,STY051,George Collins,CON018,RG08,Newcastle,2024,12,1725.0,1959.21,113.6,28,25,1,12,783.68,7.3
SP001727,STY051,George Collins,CON018,RG08,Newcastle,2025,1,1320.0,1130.02,85.6,37,30,7,2,452.01,8.0
SP001728,STY051,George Collins,CON018,RG08,Newcastle,2025,2,1320.0,1254.48,95.0,14,12,1,7,501.79,9.0
SP001729,STY051,George Collins,CON018,RG08,Newcastle,2025,3,1500.0,1492.31,99.5,33,27,6,2,596.93,7.5
SP001730,STY051,George Collins,CON018,RG08,Newcastle,2025,4,1500.0,1880.87,125.4,23,20,1,10,752.35,8.5
SP001731,STY051,George Collins,CON018,RG08,Newcastle,2025,5,1500.0,1488.26,99.2,34,31,3,11,595.3,8.8
SP001732,STY051,George Collins,CON018,RG08,Newcastle,2025,6,1620.0,1389.42,85.8,27,23,4,6,555.77,8.9
SP001733,STY051,George Collins,CON018,RG08,Newcastle,2025,7,1620.0,1237.28,76.4,22,20,2,8,494.91,9.3
SP001734,STY051,George Collins,CON018,RG08,Newcastle,2025,8,1620.0,1338.39,82.6,32,29,2,4,535.36,8.0
SP001735,STY051,George Collins,CON018,RG08,Newcastle,2025,9,1500.0,1074.04,71.6,26,23,0,5,429.62,9.3
SP001736,STY051,George Collins,CON018,RG08,Newcastle,2025,10,1500.0,1394.09,92.9,17,15,1,3,557.63,8.6
SP001737,STY051,George Collins,CON018,RG08,Newcastle,2025,11,1725.0,1295.32,75.1,20,17,3,5,518.13,9.2
SP001738,STY051,George Collins,CON018,RG08,Newcastle,2025,12,1725.0,2173.53,126.0,42,34,8,11,869.41,7.3
SP001739,STY051,George Collins,CON018,RG08,Newcastle,2026,1,1320.0,1632.44,123.7,35,32,0,2,652.98,7.9
SP001740,STY052,William Stewart,CON018,RG08,Newcastle,2023,1,3080.0,3479.44,113.0,39,36,2,12,1043.83,7.9
SP001741,STY052,William Stewart,CON018,RG08,Newcastle,2023,2,3080.0,2242.58,72.8,44,37,5,5,672.77,8.1
SP001742,STY052,William Stewart,CON018,RG08,Newcastle,2023,3,3500.0,4001.12,114.3,22,20,0,2,1200.33,8.7
SP001743,STY052,William Stewart,CON018,RG08,Newcastle,2023,4,3500.0,2608.43,74.5,27,22,2,3,782.53,9.3
SP001744,STY052,William Stewart,CON018,RG08,Newcastle,2023,5,3500.0,3158.83,90.3,13,11,2,9,947.65,8.4
SP001745,STY052,William Stewart,CON018,RG08,Newcastle,2023,6,3780.0,3437.87,90.9,14,11,3,10,1031.36,7.6
SP001746,STY052,William Stewart,CON018,RG08,Newcastle,2023,7,3780.0,3839.57,101.6,24,21,0,12,1151.87,8.1
SP001747,STY052,William Stewart,CON018,RG08,Newcastle,2023,8,3780.0,3996.86,105.7,33,27,3,6,1199.06,9.2
SP001748,STY052,William Stewart,CON018,RG08,Newcastle,2023,9,3500.0,2713.3,77.5,43,37,3,9,813.99,9.3
SP001749,STY052,William Stewart,CON018,RG08,Newcastle,2023,10,3500.0,4015.78,114.7,40,35,5,6,1204.73,7.3
SP001750,STY052,William Stewart,CON018,RG08,Newcastle,2023,11,4025.0,3340.77,83.0,30,27,0,2,1002.23,8.6
SP001751,STY052,William Stewart,CON018,RG08,Newcastle,2023,12,4025.0,2957.9,73.5,16,15,0,10,887.37,9.0
SP001752,STY052,William Stewart,CON018,RG08,Newcastle,2024,1,3080.0,3992.99,129.6,16,14,0,8,1197.9,9.2
SP001753,STY052,William Stewart,CON018,RG08,Newcastle,2024,2,3080.0,3829.9,124.3,28,26,2,4,1148.97,8.0
SP001754,STY052,William Stewart,CON018,RG08,Newcastle,2024,3,3500.0,4333.55,123.8,20,17,0,5,1300.07,9.4
SP001755,STY052,William Stewart,CON018,RG08,Newcastle,2024,4,3500.0,2634.6,75.3,16,14,2,9,790.38,7.7
SP001756,STY052,William Stewart,CON018,RG08,Newcastle,2024,5,3500.0,3379.02,96.5,40,33,4,4,1013.71,7.6
SP001757,STY052,William Stewart,CON018,RG08,Newcastle,2024,6,3780.0,2798.95,74.0,28,26,1,7,839.69,8.4
SP001758,STY052,William Stewart,CON018,RG08,Newcastle,2024,7,3780.0,4777.29,126.4,33,28,3,12,1433.19,9.1
SP001759,STY052,William Stewart,CON018,RG08,Newcastle,2024,8,3780.0,3063.09,81.0,42,34,8,10,918.93,8.4
SP001760,STY052,William Stewart,CON018,RG08,Newcastle,2024,9,3500.0,4177.64,119.4,42,35,5,4,1253.29,7.7
SP001761,STY052,William Stewart,CON018,RG08,Newcastle,2024,10,3500.0,4285.88,122.5,28,26,1,7,1285.76,8.4
SP001762,STY052,William Stewart,CON018,RG08,Newcastle,2024,11,4025.0,5127.05,127.4,32,28,4,8,1538.12,9.8
SP001763,STY052,William Stewart,CON018,RG08,Newcastle,2024,12,4025.0,3394.11,84.3,37,31,6,5,1018.23,7.9
SP001764,STY052,William Stewart,CON018,RG08,Newcastle,2025,1,3080.0,3635.2,118.0,45,42,0,7,1090.56,7.4
SP001765,STY052,William Stewart,CON018,RG08,Newcastle,2025,2,3080.0,3385.11,109.9,41,33,8,10,1015.53,8.1
SP001766,STY052,William Stewart,CON018,RG08,Newcastle,2025,3,3500.0,3054.57,87.3,20,16,4,10,916.37,9.1
SP001767,STY052,William Stewart,CON018,RG08,Newcastle,2025,4,3500.0,3390.3,96.9,44,35,8,10,1017.09,8.0
SP001768,STY052,William Stewart,CON018,RG08,Newcastle,2025,5,3500.0,3194.24,91.3,21,19,0,11,958.27,9.7
SP001769,STY052,William Stewart,CON018,RG08,Newcastle,2025,6,3780.0,4341.06,114.8,38,34,4,3,1302.32,8.0
SP001770,STY052,William Stewart,CON018,RG08,Newcastle,2025,7,3780.0,3557.61,94.1,16,14,0,2,1067.28,9.5
SP001771,STY052,William Stewart,CON018,RG08,Newcastle,2025,8,3780.0,4185.82,110.7,24,20,3,4,1255.75,9.0
SP001772,STY052,William Stewart,CON018,RG08,Newcastle,2025,9,3500.0,3401.83,97.2,25,23,0,11,1020.55,9.7
SP001773,STY052,William Stewart,CON018,RG08,Newcastle,2025,10,3500.0,3359.18,96.0,38,35,2,6,1007.75,9.1
SP001774,STY052,William Stewart,CON018,RG08,Newcastle,2025,11,4025.0,5220.79,129.7,25,21,4,11,1566.24,8.4
SP001775,STY052,William Stewart,CON018,RG08,Newcastle,2025,12,4025.0,4383.98,108.9,45,39,4,5,1315.19,8.3
SP001776,STY052,William Stewart,CON018,RG08,Newcastle,2026,1,3080.0,3511.72,114.0,38,32,3,11,1053.52,7.8
SP001777,STY054,Edward Morris,CON019,RG09,Cardiff,2023,1,2640.0,2631.31,99.7,19,16,2,10,1052.53,8.0
SP001778,STY054,Edward Morris,CON019,RG09,Cardiff,2023,2,2640.0,2581.33,97.8,28,23,4,6,1032.53,9.1
SP001779,STY054,Edward Morris,CON019,RG09,Cardiff,2023,3,3000.0,2918.92,97.3,32,27,3,3,1167.57,8.0
SP001780,STY054,Edward Morris,CON019,RG09,Cardiff,2023,4,3000.0,3087.49,102.9,33,29,1,9,1235.0,7.5
SP001781,STY054,Edward Morris,CON019,RG09,Cardiff,2023,5,3000.0,3344.06,111.5,43,40,0,4,1337.62,7.5
SP001782,STY054,Edward Morris,CON019,RG09,Cardiff,2023,6,3240.0,3622.26,111.8,42,38,4,4,1448.9,9.1
SP001783,STY054,Edward Morris,CON019,RG09,Cardiff,2023,7,3240.0,3574.11,110.3,31,28,0,9,1429.64,9.6
SP001784,STY054,Edward Morris,CON019,RG09,Cardiff,2023,8,3240.0,2371.07,73.2,14,11,0,3,948.43,7.5
SP001785,STY054,Edward Morris,CON019,RG09,Cardiff,2023,9,3000.0,3878.52,129.3,34,32,0,7,1551.41,9.4
SP001786,STY054,Edward Morris,CON019,RG09,Cardiff,2023,10,3000.0,3113.91,103.8,24,20,3,4,1245.56,7.4
SP001787,STY054,Edward Morris,CON019,RG09,Cardiff,2023,11,3450.0,2572.02,74.6,45,42,0,8,1028.81,9.7
SP001788,STY054,Edward Morris,CON019,RG09,Cardiff,2023,12,3450.0,3987.55,115.6,24,19,3,7,1595.02,9.0
SP001789,STY054,Edward Morris,CON019,RG09,Cardiff,2024,1,2640.0,2080.16,78.8,38,35,3,11,832.06,9.7
SP001790,STY054,Edward Morris,CON019,RG09,Cardiff,2024,2,2640.0,3240.95,122.8,12,10,0,9,1296.38,9.5
SP001791,STY054,Edward Morris,CON019,RG09,Cardiff,2024,3,3000.0,3771.59,125.7,27,24,0,10,1508.64,8.2
SP001792,STY054,Edward Morris,CON019,RG09,Cardiff,2024,4,3000.0,3684.92,122.8,45,38,4,4,1473.97,9.0
SP001793,STY054,Edward Morris,CON019,RG09,Cardiff,2024,5,3000.0,2919.25,97.3,24,19,2,10,1167.7,9.2
SP001794,STY054,Edward Morris,CON019,RG09,Cardiff,2024,6,3240.0,3716.6,114.7,14,13,0,12,1486.64,8.5
SP001795,STY054,Edward Morris,CON019,RG09,Cardiff,2024,7,3240.0,2542.49,78.5,24,19,2,4,1016.99,9.6
SP001796,STY054,Edward Morris,CON019,RG09,Cardiff,2024,8,3240.0,2786.05,86.0,19,18,0,7,1114.42,9.1
SP001797,STY054,Edward Morris,CON019,RG09,Cardiff,2024,9,3000.0,2644.06,88.1,12,10,0,5,1057.62,8.6
SP001798,STY054,Edward Morris,CON019,RG09,Cardiff,2024,10,3000.0,2383.63,79.5,19,15,4,8,953.45,8.4
SP001799,STY054,Edward Morris,CON019,RG09,Cardiff,2024,11,3450.0,4381.89,127.0,15,14,0,12,1752.76,9.3
SP001800,STY054,Edward Morris,CON019,RG09,Cardiff,2024,12,3450.0,3767.12,109.2,28,22,4,10,1506.85,8.6
SP001801,STY054,Edward Morris,CON019,RG09,Cardiff,2025,1,2640.0,2415.74,91.5,15,13,0,3,966.29,8.0
SP001802,STY054,Edward Morris,CON019,RG09,Cardiff,2025,2,2640.0,3380.33,128.0,26,20,4,12,1352.13,8.3
SP001803,STY054,Edward Morris,CON019,RG09,Cardiff,2025,3,3000.0,3431.57,114.4,33,27,3,4,1372.63,7.7
SP001804,STY054,Edward Morris,CON019,RG09,Cardiff,2025,4,3000.0,2615.19,87.2,25,22,1,9,1046.07,7.7
SP001805,STY054,Edward Morris,CON019,RG09,Cardiff,2025,5,3000.0,2129.83,71.0,28,25,1,12,851.93,8.0
SP001806,STY054,Edward Morris,CON019,RG09,Cardiff,2025,6,3240.0,3621.42,111.8,34,29,4,8,1448.57,8.4
SP001807,STY054,Edward Morris,CON019,RG09,Cardiff,2025,7,3240.0,3468.07,107.0,38,30,6,5,1387.23,8.9
SP001808,STY054,Edward Morris,CON019,RG09,Cardiff,2025,8,3240.0,3739.0,115.4,17,14,3,6,1495.6,7.4
SP001809,STY054,Edward Morris,CON019,RG09,Cardiff,2025,9,3000.0,3394.82,113.2,28,25,0,6,1357.93,9.3
SP001810,STY054,Edward Morris,CON019,RG09,Cardiff,2025,10,3000.0,2254.15,75.1,28,26,2,8,901.66,8.2
SP001811,STY054,Edward Morris,CON019,RG09,Cardiff,2025,11,3450.0,3352.56,97.2,21,17,1,11,1341.03,8.0
SP001812,STY054,Edward Morris,CON019,RG09,Cardiff,2025,12,3450.0,3795.63,110.0,15,12,3,2,1518.25,7.7
SP001813,STY054,Edward Morris,CON019,RG09,Cardiff,2026,1,2640.0,3292.48,124.7,22,18,2,10,1316.99,7.4
SP001814,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,1,3080.0,2277.53,73.9,27,25,0,7,911.01,9.0
SP001815,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,2,3080.0,3901.5,126.7,16,12,2,10,1560.6,8.9
SP001816,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,3,3500.0,4105.47,117.3,22,17,3,10,1642.19,8.9
SP001817,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,4,3500.0,3414.56,97.6,40,33,5,6,1365.82,8.9
SP001818,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,5,3500.0,3016.38,86.2,25,23,2,6,1206.55,8.4
SP001819,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,6,3780.0,3921.17,103.7,21,18,2,7,1568.47,8.3
SP001820,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,7,3780.0,3076.13,81.4,12,11,1,11,1230.45,7.3
SP001821,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,8,3780.0,3825.41,101.2,15,13,1,7,1530.16,9.1
SP001822,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,9,3500.0,3825.98,109.3,22,18,4,9,1530.39,8.2
SP001823,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,10,3500.0,2458.36,70.2,39,36,0,8,983.34,9.5
SP001824,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,11,4025.0,3731.93,92.7,35,30,5,12,1492.77,8.7
SP001825,STY055,Arthur Rogers,CON020,RG10,Glasgow,2023,12,4025.0,4145.32,103.0,26,21,3,7,1658.13,7.5
SP001826,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,1,3080.0,3810.77,123.7,14,11,0,5,1524.31,8.3
SP001827,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,2,3080.0,2902.76,94.2,15,14,0,9,1161.1,9.8
SP001828,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,3,3500.0,2751.22,78.6,38,34,1,4,1100.49,8.8
SP001829,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,4,3500.0,2605.19,74.4,22,20,0,11,1042.07,7.3
SP001830,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,5,3500.0,4193.2,119.8,45,38,4,11,1677.28,8.1
SP001831,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,6,3780.0,4761.12,126.0,40,34,3,11,1904.45,9.1
SP001832,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,7,3780.0,4179.54,110.6,22,18,2,7,1671.81,8.3
SP001833,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,8,3780.0,4855.32,128.4,36,29,5,6,1942.13,7.8
SP001834,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,9,3500.0,4487.1,128.2,24,22,0,8,1794.84,9.2
SP001835,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,10,3500.0,4383.3,125.2,30,27,2,12,1753.32,7.9
SP001836,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,11,4025.0,4963.79,123.3,16,13,3,6,1985.52,9.2
SP001837,STY055,Arthur Rogers,CON020,RG10,Glasgow,2024,12,4025.0,3471.32,86.2,14,11,3,8,1388.53,7.7
SP001838,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,1,3080.0,3941.01,128.0,35,31,4,9,1576.4,8.2
SP001839,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,2,3080.0,2576.11,83.6,43,37,5,5,1030.45,8.4
SP001840,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,3,3500.0,2828.18,80.8,15,13,0,10,1131.27,8.2
SP001841,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,4,3500.0,3846.3,109.9,33,26,7,8,1538.52,9.1
SP001842,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,5,3500.0,3060.62,87.4,38,35,3,6,1224.25,9.0
SP001843,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,6,3780.0,4568.06,120.8,14,11,2,4,1827.22,8.1
SP001844,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,7,3780.0,3658.22,96.8,26,21,2,4,1463.29,7.6
SP001845,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,8,3780.0,3340.1,88.4,29,25,3,11,1336.04,9.0
SP001846,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,9,3500.0,3759.1,107.4,40,32,8,8,1503.64,9.3
SP001847,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,10,3500.0,3666.68,104.8,22,17,2,10,1466.67,7.8
SP001848,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,11,4025.0,5103.66,126.8,22,18,1,11,2041.46,9.7
SP001849,STY055,Arthur Rogers,CON020,RG10,Glasgow,2025,12,4025.0,3605.73,89.6,21,17,4,3,1442.29,7.8
SP001850,STY055,Arthur Rogers,CON020,RG10,Glasgow,2026,1,3080.0,2342.45,76.1,40,37,0,11,936.98,8.5
SP001851,STY056,Leo Reed,CON020,RG10,Glasgow,2023,1,2200.0,2045.03,93.0,35,28,7,6,715.76,8.7
SP001852,STY056,Leo Reed,CON020,RG10,Glasgow,2023,2,2200.0,2332.68,106.0,31,26,3,11,816.44,8.1
SP001853,STY056,Leo Reed,CON020,RG10,Glasgow,2023,3,2500.0,3115.78,124.6,24,21,3,4,1090.52,9.6
SP001854,STY056,Leo Reed,CON020,RG10,Glasgow,2023,4,2500.0,2960.91,118.4,42,36,4,11,1036.32,9.6
SP001855,STY056,Leo Reed,CON020,RG10,Glasgow,2023,5,2500.0,3151.1,126.0,43,39,1,12,1102.88,9.7
SP001856,STY056,Leo Reed,CON020,RG10,Glasgow,2023,6,2700.0,2450.72,90.8,23,20,1,11,857.75,8.2
