FinID,ConsultantID,ConsultantName,RegionID,Year,MonthNum,ConsultationRevenue_GBP,RetailRevenue_GBP,TotalRevenue_GBP,ConsultationBudget_GBP,RetailBudget_GBP,TotalBudget_GBP,RevenueVsBudget_GBP,RevenueVsBudget_Pct,FranchiseFee_GBP,StylistCommission_GBP,MarketingCost_GBP,OperationalCost_GBP,ProductCOGS_GBP,TotalCost_GBP,GrossProfit_GBP,NetProfit_GBP,ProfitMargin_Pct
FIN000791,CON022,Lucy Harris,RG02,2024,2,3581.17,829.87,4411.04,3960.0,880.0,4840.0,-428.96,91.1,352.88,1074.35,220.55,273.78,373.44,2295.0,4037.6,2116.04,48.0
FIN000792,CON022,Lucy Harris,RG02,2024,3,4896.97,959.28,5856.25,4500.0,1000.0,5500.0,356.25,106.5,468.5,1469.09,292.81,211.68,431.68,2873.76,5424.57,2982.49,50.9
FIN000793,CON022,Lucy Harris,RG02,2024,4,4843.57,818.39,5661.96,4500.0,1000.0,5500.0,161.96,102.9,452.96,1453.07,283.1,436.88,368.28,2994.29,5293.68,2667.67,47.1
FIN000794,CON022,Lucy Harris,RG02,2024,5,4387.39,1122.84,5510.23,4500.0,1000.0,5500.0,10.23,100.2,440.82,1316.22,275.51,282.31,505.28,2820.14,5004.95,2690.09,48.8
FIN000795,CON022,Lucy Harris,RG02,2024,6,5533.34,1280.06,6813.4,4860.0,1080.0,5940.0,873.4,114.7,545.07,1660.0,340.67,225.03,576.03,3346.8,6237.37,3466.6,50.9
FIN000796,CON022,Lucy Harris,RG02,2024,7,4110.53,1321.04,5431.57,4860.0,1080.0,5940.0,-508.43,91.4,434.53,1233.16,271.58,274.78,594.47,2808.52,4837.1,2623.05,48.3
FIN000797,CON022,Lucy Harris,RG02,2024,8,4600.93,1052.49,5653.42,4860.0,1080.0,5940.0,-286.58,95.2,452.27,1380.28,282.67,304.94,473.62,2893.78,5179.8,2759.64,48.8
FIN000798,CON022,Lucy Harris,RG02,2024,9,5346.84,1016.63,6363.47,4500.0,1000.0,5500.0,863.47,115.7,509.08,1604.05,318.17,455.64,457.48,3344.42,5905.99,3019.05,47.4
FIN000799,CON022,Lucy Harris,RG02,2024,10,4808.87,1066.79,5875.66,4500.0,1000.0,5500.0,375.66,106.8,470.05,1442.66,293.78,434.8,480.06,3121.35,5395.6,2754.31,46.9
FIN000800,CON022,Lucy Harris,RG02,2024,11,4950.23,1388.41,6338.64,5175.0,1150.0,6325.0,13.64,100.2,507.09,1485.07,316.93,446.95,624.78,3380.82,5713.86,2957.82,46.7
FIN000801,CON022,Lucy Harris,RG02,2024,12,6034.99,1292.13,7327.12,5175.0,1150.0,6325.0,1002.12,115.8,586.17,1810.5,366.36,318.98,581.46,3663.47,6745.66,3663.65,50.0
FIN000802,CON022,Lucy Harris,RG02,2025,1,4263.01,660.75,4923.76,3960.0,880.0,4840.0,83.76,101.7,393.9,1278.9,246.19,253.58,297.34,2469.91,4626.42,2453.85,49.8
FIN000803,CON022,Lucy Harris,RG02,2025,2,3378.03,777.24,4155.27,3960.0,880.0,4840.0,-684.73,85.9,332.42,1013.41,207.76,273.22,349.76,2176.57,3805.51,1978.7,47.6
FIN000804,CON022,Lucy Harris,RG02,2025,3,5004.21,1006.49,6010.7,4500.0,1000.0,5500.0,510.7,109.3,480.86,1501.26,300.54,367.3,452.92,3102.88,5557.78,2907.82,48.4
FIN000805,CON022,Lucy Harris,RG02,2025,4,3879.18,930.23,4809.41,4500.0,1000.0,5500.0,-690.59,87.4,384.75,1163.75,240.47,274.3,418.6,2481.87,4390.81,2327.54,48.4
FIN000806,CON022,Lucy Harris,RG02,2025,5,4886.89,1116.06,6002.95,4500.0,1000.0,5500.0,502.95,109.1,480.24,1466.07,300.15,458.1,502.23,3206.79,5500.72,2796.16,46.6
FIN000807,CON022,Lucy Harris,RG02,2025,6,6074.78,1115.58,7190.36,4860.0,1080.0,5940.0,1250.36,121.0,575.23,1822.43,359.52,395.86,502.01,3655.05,6688.35,3535.31,49.2
FIN000808,CON022,Lucy Harris,RG02,2025,7,4194.83,959.85,5154.68,4860.0,1080.0,5940.0,-785.32,86.8,412.37,1258.45,257.73,380.4,431.93,2740.88,4722.75,2413.8,46.8
FIN000809,CON022,Lucy Harris,RG02,2025,8,4005.25,988.66,4993.91,4860.0,1080.0,5940.0,-946.09,84.1,399.51,1201.58,249.7,203.83,444.9,2499.52,4549.01,2494.39,49.9
FIN000810,CON022,Lucy Harris,RG02,2025,9,3876.48,1189.13,5065.61,4500.0,1000.0,5500.0,-434.39,92.1,405.25,1162.94,253.28,585.53,535.11,2942.11,4530.5,2123.5,41.9
FIN000811,CON022,Lucy Harris,RG02,2025,10,4623.51,996.98,5620.49,4500.0,1000.0,5500.0,120.49,102.2,449.64,1387.05,281.02,473.88,448.64,3040.23,5171.85,2580.26,45.9
FIN000812,CON022,Lucy Harris,RG02,2025,11,5107.9,1384.53,6492.43,5175.0,1150.0,6325.0,167.43,102.6,519.39,1532.37,324.62,395.48,623.04,3394.9,5869.39,3097.53,47.7
FIN000813,CON022,Lucy Harris,RG02,2025,12,4332.52,826.29,5158.81,5175.0,1150.0,6325.0,-1166.19,81.6,412.7,1299.76,257.94,504.42,371.83,2846.65,4786.98,2312.16,44.8
FIN000814,CON022,Lucy Harris,RG02,2026,1,3688.5,761.12,4449.62,3960.0,880.0,4840.0,-390.38,91.9,355.97,1106.55,222.48,415.04,342.5,2442.54,4107.12,2007.08,45.1
FIN000815,CON023,Charlotte Martin,RG03,2023,1,3853.05,1028.96,4882.01,4400.0,1056.0,5456.0,-573.99,89.5,390.56,1155.91,244.1,497.01,463.03,2750.61,4418.98,2131.4,43.7
FIN000816,CON023,Charlotte Martin,RG03,2023,2,5036.52,1087.51,6124.03,4400.0,1056.0,5456.0,668.03,112.2,489.92,1510.96,306.2,245.28,489.38,3041.74,5634.65,3082.29,50.3
FIN000817,CON023,Charlotte Martin,RG03,2023,3,4256.96,1398.08,5655.04,5000.0,1200.0,6200.0,-544.96,91.2,452.4,1277.09,282.75,529.31,629.14,3170.69,5025.9,2484.35,43.9
FIN000818,CON023,Charlotte Martin,RG03,2023,4,4825.44,1432.28,6257.72,5000.0,1200.0,6200.0,57.72,100.9,500.62,1447.63,312.89,216.64,644.53,3122.31,5613.19,3135.41,50.1
FIN000819,CON023,Charlotte Martin,RG03,2023,5,5617.71,1233.37,6851.08,5000.0,1200.0,6200.0,651.08,110.5,548.09,1685.31,342.55,595.91,555.02,3726.88,6296.06,3124.2,45.6
FIN000820,CON023,Charlotte Martin,RG03,2023,6,4568.87,1552.66,6121.53,5400.0,1296.0,6696.0,-574.47,91.4,489.72,1370.66,306.08,500.54,698.7,3365.7,5422.83,2755.83,45.0
FIN000821,CON023,Charlotte Martin,RG03,2023,7,5043.43,1684.27,6727.7,5400.0,1296.0,6696.0,31.7,100.5,538.22,1513.03,336.38,379.89,757.92,3525.44,5969.78,3202.26,47.6
FIN000822,CON023,Charlotte Martin,RG03,2023,8,5167.04,1542.29,6709.33,5400.0,1296.0,6696.0,13.33,100.2,536.75,1550.11,335.47,375.63,694.03,3491.99,6015.3,3217.34,48.0
FIN000823,CON023,Charlotte Martin,RG03,2023,9,6236.4,1398.45,7634.85,5000.0,1200.0,6200.0,1434.85,123.1,610.79,1870.92,381.74,294.78,629.3,3787.53,7005.55,3847.32,50.4
FIN000824,CON023,Charlotte Martin,RG03,2023,10,5824.08,1263.31,7087.39,5000.0,1200.0,6200.0,887.39,114.3,566.99,1747.22,354.37,340.25,568.49,3577.32,6518.9,3510.07,49.5
FIN000825,CON023,Charlotte Martin,RG03,2023,11,6439.08,1489.93,7929.01,5750.0,1380.0,7130.0,799.01,111.2,634.32,1931.72,396.45,266.39,670.47,3899.35,7258.54,4029.66,50.8
FIN000826,CON023,Charlotte Martin,RG03,2023,12,4960.27,1137.08,6097.35,5750.0,1380.0,7130.0,-1032.65,85.5,487.79,1488.08,304.87,282.78,511.69,3075.21,5585.66,3022.14,49.6
FIN000827,CON023,Charlotte Martin,RG03,2024,1,3637.53,961.48,4599.01,4400.0,1056.0,5456.0,-856.99,84.3,367.92,1091.26,229.95,312.43,432.67,2434.23,4166.34,2164.78,47.1
FIN000828,CON023,Charlotte Martin,RG03,2024,2,4586.76,944.27,5531.03,4400.0,1056.0,5456.0,75.03,101.4,442.48,1376.03,276.55,481.62,424.92,3001.6,5106.11,2529.43,45.7
FIN000829,CON023,Charlotte Martin,RG03,2024,3,4651.0,1032.49,5683.49,5000.0,1200.0,6200.0,-516.51,91.7,454.68,1395.3,284.17,543.21,464.62,3141.98,5218.87,2541.51,44.7
FIN000830,CON023,Charlotte Martin,RG03,2024,4,6217.35,1329.1,7546.45,5000.0,1200.0,6200.0,1346.45,121.7,603.72,1865.2,377.32,238.09,598.1,3682.43,6948.35,3864.02,51.2
FIN000831,CON023,Charlotte Martin,RG03,2024,5,6166.24,1405.7,7571.94,5000.0,1200.0,6200.0,1371.94,122.1,605.76,1849.87,378.6,567.51,632.57,4034.31,6939.37,3537.63,46.7
FIN000832,CON023,Charlotte Martin,RG03,2024,6,6731.74,1581.42,8313.16,5400.0,1296.0,6696.0,1617.16,124.2,665.05,2019.52,415.66,250.76,711.64,4062.63,7601.52,4250.53,51.1
FIN000833,CON023,Charlotte Martin,RG03,2024,7,6424.57,1101.35,7525.92,5400.0,1296.0,6696.0,829.92,112.4,602.07,1927.37,376.3,484.56,495.61,3885.91,7030.31,3640.01,48.4
FIN000834,CON023,Charlotte Martin,RG03,2024,8,6333.21,1499.32,7832.53,5400.0,1296.0,6696.0,1136.53,117.0,626.6,1899.96,391.63,470.49,674.69,4063.37,7157.84,3769.16,48.1
FIN000835,CON023,Charlotte Martin,RG03,2024,9,5101.28,1255.75,6357.03,5000.0,1200.0,6200.0,157.03,102.5,508.56,1530.38,317.85,307.49,565.09,3229.37,5791.94,3127.66,49.2
FIN000836,CON023,Charlotte Martin,RG03,2024,10,4932.01,1165.43,6097.44,5000.0,1200.0,6200.0,-102.56,98.3,487.8,1479.6,304.87,453.45,524.44,3250.16,5573.0,2847.28,46.7
FIN000837,CON023,Charlotte Martin,RG03,2024,11,6877.32,1043.08,7920.4,5750.0,1380.0,7130.0,790.4,111.1,633.63,2063.2,396.02,406.25,469.39,3968.49,7451.01,3951.91,49.9
FIN000838,CON023,Charlotte Martin,RG03,2024,12,5319.91,1741.29,7061.2,5750.0,1380.0,7130.0,-68.8,99.0,564.9,1595.97,353.06,347.63,783.58,3645.14,6277.62,3416.06,48.4
FIN000839,CON023,Charlotte Martin,RG03,2025,1,5401.5,946.57,6348.07,4400.0,1056.0,5456.0,892.07,116.4,507.85,1620.45,317.4,200.99,425.96,3072.65,5922.11,3275.42,51.6
FIN000840,CON023,Charlotte Martin,RG03,2025,2,5052.79,1203.45,6256.24,4400.0,1056.0,5456.0,800.24,114.7,500.5,1515.84,312.81,492.37,541.55,3363.07,5714.69,2893.17,46.2
FIN000841,CON023,Charlotte Martin,RG03,2025,3,5031.51,1318.18,6349.69,5000.0,1200.0,6200.0,149.69,102.4,507.98,1509.45,317.48,343.29,593.18,3271.38,5756.51,3078.31,48.5
FIN000842,CON023,Charlotte Martin,RG03,2025,4,4142.49,1224.79,5367.28,5000.0,1200.0,6200.0,-832.72,86.6,429.38,1242.75,268.36,287.13,551.16,2778.78,4816.12,2588.5,48.2
FIN000843,CON023,Charlotte Martin,RG03,2025,5,4966.7,992.53,5959.23,5000.0,1200.0,6200.0,-240.77,96.1,476.74,1490.01,297.96,307.41,446.64,3018.76,5512.59,2940.47,49.3
FIN000844,CON023,Charlotte Martin,RG03,2025,6,6332.87,1169.84,7502.71,5400.0,1296.0,6696.0,806.71,112.0,600.22,1899.86,375.14,431.17,526.43,3832.82,6976.28,3669.89,48.9
FIN000845,CON023,Charlotte Martin,RG03,2025,7,5695.73,1284.6,6980.33,5400.0,1296.0,6696.0,284.33,104.2,558.43,1708.72,349.02,337.5,578.07,3531.74,6402.26,3448.59,49.4
FIN000846,CON023,Charlotte Martin,RG03,2025,8,5978.6,944.84,6923.44,5400.0,1296.0,6696.0,227.44,103.4,553.88,1793.58,346.17,239.83,425.18,3358.64,6498.26,3564.8,51.5
FIN000847,CON023,Charlotte Martin,RG03,2025,9,5763.75,1170.9,6934.65,5000.0,1200.0,6200.0,734.65,111.8,554.77,1729.12,346.73,249.69,526.91,3407.22,6407.74,3527.43,50.9
FIN000848,CON023,Charlotte Martin,RG03,2025,10,5929.72,1157.73,7087.45,5000.0,1200.0,6200.0,887.45,114.3,567.0,1778.92,354.37,200.27,520.98,3421.54,6566.47,3665.91,51.7
FIN000849,CON023,Charlotte Martin,RG03,2025,11,7078.91,1133.52,8212.43,5750.0,1380.0,7130.0,1082.43,115.2,656.99,2123.67,410.62,475.44,510.08,4176.8,7702.35,4035.63,49.1
FIN000850,CON023,Charlotte Martin,RG03,2025,12,4941.33,1504.2,6445.53,5750.0,1380.0,7130.0,-684.47,90.4,515.64,1482.4,322.28,263.59,676.89,3260.8,5768.64,3184.73,49.4
FIN000851,CON023,Charlotte Martin,RG03,2026,1,5366.8,912.82,6279.62,4400.0,1056.0,5456.0,823.62,115.1,502.37,1610.04,313.98,461.84,410.77,3299.0,5868.85,2980.62,47.5
FIN000852,CON024,Amy Thompson,RG04,2023,1,4015.77,1218.5,5234.27,4400.0,1320.0,5720.0,-485.73,91.5,418.74,1204.73,261.71,561.52,548.33,2995.03,4685.94,2239.24,42.8
FIN000853,CON024,Amy Thompson,RG04,2023,2,3847.74,1237.9,5085.64,4400.0,1320.0,5720.0,-634.36,88.9,406.85,1154.32,254.28,322.2,557.06,2694.71,4528.58,2390.93,47.0
FIN000854,CON024,Amy Thompson,RG04,2023,3,5573.74,1260.73,6834.47,5000.0,1500.0,6500.0,334.47,105.1,546.76,1672.12,341.72,462.19,567.33,3590.12,6267.14,3244.35,47.5
FIN000855,CON024,Amy Thompson,RG04,2023,4,5583.32,1050.98,6634.3,5000.0,1500.0,6500.0,134.3,102.1,530.74,1675.0,331.72,390.72,472.94,3401.12,6161.36,3233.18,48.7
FIN000856,CON024,Amy Thompson,RG04,2023,5,4298.57,1253.57,5552.14,5000.0,1500.0,6500.0,-947.86,85.4,444.17,1289.57,277.61,471.99,564.11,3047.45,4988.03,2504.69,45.1
FIN000857,CON024,Amy Thompson,RG04,2023,6,4342.57,1810.12,6152.69,5400.0,1620.0,7020.0,-867.31,87.6,492.22,1302.77,307.63,526.84,814.55,3444.01,5338.14,2708.68,44.0
FIN000858,CON024,Amy Thompson,RG04,2023,7,6721.22,1544.49,8265.71,5400.0,1620.0,7020.0,1245.71,117.7,661.26,2016.37,413.29,252.87,695.02,4038.81,7570.69,4226.9,51.1
FIN000859,CON024,Amy Thompson,RG04,2023,8,4492.11,1506.34,5998.45,5400.0,1620.0,7020.0,-1021.55,85.4,479.88,1347.63,299.92,492.31,677.85,3297.59,5320.6,2700.86,45.0
FIN000860,CON024,Amy Thompson,RG04,2023,9,4230.46,1332.02,5562.48,5000.0,1500.0,6500.0,-937.52,85.6,445.0,1269.14,278.12,552.4,599.41,3144.07,4963.07,2418.41,43.5
FIN000861,CON024,Amy Thompson,RG04,2023,10,4308.54,1746.11,6054.65,5000.0,1500.0,6500.0,-445.35,93.1,484.37,1292.56,302.73,501.26,785.75,3366.67,5268.9,2687.98,44.4
FIN000862,CON024,Amy Thompson,RG04,2023,11,4944.52,2235.19,7179.71,5750.0,1725.0,7475.0,-295.29,96.0,574.38,1483.36,358.99,257.14,1005.84,3679.71,6173.87,3500.0,48.7
FIN000863,CON024,Amy Thompson,RG04,2023,12,5972.69,1216.27,7188.96,5750.0,1725.0,7475.0,-286.04,96.2,575.12,1791.81,359.45,460.01,547.32,3733.71,6641.64,3455.25,48.1
FIN000864,CON024,Amy Thompson,RG04,2024,1,4391.4,1496.17,5887.57,4400.0,1320.0,5720.0,167.57,102.9,471.01,1317.42,294.38,451.23,673.28,3207.32,5214.29,2680.25,45.5
FIN000865,CON024,Amy Thompson,RG04,2024,2,3819.72,1250.07,5069.79,4400.0,1320.0,5720.0,-650.21,88.6,405.58,1145.92,253.49,474.63,562.53,2842.15,4507.26,2227.64,43.9
FIN000866,CON024,Amy Thompson,RG04,2024,3,5934.92,1128.02,7062.94,5000.0,1500.0,6500.0,562.94,108.7,565.04,1780.48,353.15,240.19,507.61,3446.47,6555.33,3616.47,51.2
FIN000867,CON024,Amy Thompson,RG04,2024,4,5693.0,1580.62,7273.62,5000.0,1500.0,6500.0,773.62,111.9,581.89,1707.9,363.68,353.61,711.28,3718.36,6562.34,3555.26,48.9
FIN000868,CON024,Amy Thompson,RG04,2024,5,6167.31,1333.05,7500.36,5000.0,1500.0,6500.0,1000.36,115.4,600.03,1850.19,375.02,255.93,599.87,3681.04,6900.49,3819.32,50.9
FIN000869,CON024,Amy Thompson,RG04,2024,6,4993.03,1215.89,6208.92,5400.0,1620.0,7020.0,-811.08,88.4,496.71,1497.91,310.45,421.36,547.15,3273.58,5661.77,2935.34,47.3
FIN000870,CON024,Amy Thompson,RG04,2024,7,5778.02,1724.58,7502.6,5400.0,1620.0,7020.0,482.6,106.9,600.21,1733.41,375.13,511.59,776.06,3996.4,6726.54,3506.2,46.7
FIN000871,CON024,Amy Thompson,RG04,2024,8,5997.86,1958.15,7956.01,5400.0,1620.0,7020.0,936.01,113.3,636.48,1799.36,397.8,463.36,881.17,4178.17,7074.84,3777.84,47.5
FIN000872,CON024,Amy Thompson,RG04,2024,9,4678.71,1515.97,6194.68,5000.0,1500.0,6500.0,-305.32,95.3,495.57,1403.61,309.73,403.81,682.19,3294.91,5512.49,2899.77,46.8
FIN000873,CON024,Amy Thompson,RG04,2024,10,5682.65,1315.99,6998.64,5000.0,1500.0,6500.0,498.64,107.7,559.89,1704.79,349.93,221.83,592.2,3428.64,6406.44,3570.0,51.0
FIN000874,CON024,Amy Thompson,RG04,2024,11,6923.35,2195.59,9118.94,5750.0,1725.0,7475.0,1643.94,122.0,729.52,2077.01,455.95,397.96,988.02,4648.46,8130.92,4470.48,49.0
FIN000875,CON024,Amy Thompson,RG04,2024,12,4891.72,1724.57,6616.29,5750.0,1725.0,7475.0,-858.71,88.5,529.3,1467.52,330.81,437.57,776.06,3541.26,5840.23,3075.03,46.5
FIN000876,CON024,Amy Thompson,RG04,2025,1,4566.01,1698.34,6264.35,4400.0,1320.0,5720.0,544.35,109.5,501.15,1369.8,313.22,594.75,764.25,3543.17,5500.1,2721.18,43.4
FIN000877,CON024,Amy Thompson,RG04,2025,2,5369.17,1028.53,6397.7,4400.0,1320.0,5720.0,677.7,111.8,511.82,1610.75,319.88,544.33,462.84,3449.62,5934.86,2948.08,46.1
FIN000878,CON024,Amy Thompson,RG04,2025,3,5278.86,1378.87,6657.73,5000.0,1500.0,6500.0,157.73,102.4,532.62,1583.66,332.89,473.18,620.49,3542.84,6037.24,3114.89,46.8
FIN000879,CON024,Amy Thompson,RG04,2025,4,5716.13,1909.01,7625.14,5000.0,1500.0,6500.0,1125.14,117.3,610.01,1714.84,381.26,508.15,859.05,4073.31,6766.09,3551.83,46.6
FIN000880,CON024,Amy Thompson,RG04,2025,5,4037.55,1110.78,5148.33,5000.0,1500.0,6500.0,-1351.67,79.2,411.87,1211.27,257.42,304.87,499.85,2685.28,4648.48,2463.05,47.8
FIN000881,CON024,Amy Thompson,RG04,2025,6,4416.78,1192.78,5609.56,5400.0,1620.0,7020.0,-1410.44,79.9,448.76,1325.03,280.48,515.72,536.75,3106.74,5072.81,2502.82,44.6
FIN000882,CON024,Amy Thompson,RG04,2025,7,5551.06,1744.97,7296.03,5400.0,1620.0,7020.0,276.03,103.9,583.68,1665.32,364.8,400.42,785.24,3799.46,6510.79,3496.57,47.9
FIN000883,CON024,Amy Thompson,RG04,2025,8,5329.5,1816.16,7145.66,5400.0,1620.0,7020.0,125.66,101.8,571.65,1598.85,357.28,232.97,817.27,3578.02,6328.39,3567.64,49.9
FIN000884,CON024,Amy Thompson,RG04,2025,9,5207.27,1604.44,6811.71,5000.0,1500.0,6500.0,311.71,104.8,544.94,1562.18,340.59,310.99,722.0,3480.7,6089.71,3331.01,48.9
FIN000885,CON024,Amy Thompson,RG04,2025,10,4697.29,1510.17,6207.46,5000.0,1500.0,6500.0,-292.54,95.5,496.6,1409.19,310.37,281.28,679.58,3177.02,5527.88,3030.44,48.8
FIN000886,CON024,Amy Thompson,RG04,2025,11,6690.86,1762.66,8453.52,5750.0,1725.0,7475.0,978.52,113.1,676.28,2007.26,422.68,356.29,793.2,4255.71,7660.32,4197.81,49.7
FIN000887,CON024,Amy Thompson,RG04,2025,12,6241.24,2071.23,8312.47,5750.0,1725.0,7475.0,837.47,111.2,665.0,1872.37,415.62,472.42,932.05,4357.46,7380.42,3955.01,47.6
FIN000888,CON024,Amy Thompson,RG04,2026,1,3650.91,1477.35,5128.26,4400.0,1320.0,5720.0,-591.74,89.7,410.26,1095.27,256.41,491.98,664.81,2918.73,4463.45,2209.53,43.1
FIN000889,CON025,Natalie Garcia,RG05,2023,1,5196.01,969.86,6165.87,4400.0,1320.0,5720.0,445.87,107.8,493.27,1558.8,308.29,234.49,436.44,3031.29,5729.43,3134.58,50.8
FIN000890,CON025,Natalie Garcia,RG05,2023,2,4380.28,1283.07,5663.35,4400.0,1320.0,5720.0,-56.65,99.0,453.07,1314.08,283.17,443.53,577.38,3071.23,5085.97,2592.12,45.8
FIN000891,CON025,Natalie Garcia,RG05,2023,3,4695.9,1717.52,6413.42,5000.0,1500.0,6500.0,-86.58,98.7,513.07,1408.77,320.67,496.26,772.88,3511.65,5640.54,2901.77,45.2
FIN000892,CON025,Natalie Garcia,RG05,2023,4,4268.75,1687.11,5955.86,5000.0,1500.0,6500.0,-544.14,91.6,476.47,1280.62,297.79,480.6,759.2,3294.68,5196.66,2661.18,44.7
FIN000893,CON025,Natalie Garcia,RG05,2023,5,4368.62,1907.71,6276.33,5000.0,1500.0,6500.0,-223.67,96.6,502.11,1310.59,313.82,409.2,858.47,3394.19,5417.86,2882.14,45.9
FIN000894,CON025,Natalie Garcia,RG05,2023,6,6222.66,1834.58,8057.24,5400.0,1620.0,7020.0,1037.24,114.8,644.58,1866.8,402.86,266.79,825.56,4006.59,7231.68,4050.65,50.3
FIN000895,CON025,Natalie Garcia,RG05,2023,7,4628.44,1893.25,6521.69,5400.0,1620.0,7020.0,-498.31,92.9,521.74,1388.53,326.08,307.51,851.96,3395.82,5669.73,3125.87,47.9
FIN000896,CON025,Natalie Garcia,RG05,2023,8,6473.99,1883.83,8357.82,5400.0,1620.0,7020.0,1337.82,119.1,668.63,1942.2,417.89,211.74,847.72,4088.18,7510.1,4269.64,51.1
FIN000897,CON025,Natalie Garcia,RG05,2023,9,5815.99,1294.78,7110.77,5000.0,1500.0,6500.0,610.77,109.4,568.86,1744.8,355.54,225.55,582.65,3477.4,6528.12,3633.37,51.1
FIN000898,CON025,Natalie Garcia,RG05,2023,10,5602.73,1568.99,7171.72,5000.0,1500.0,6500.0,671.72,110.3,573.74,1680.82,358.59,230.83,706.05,3550.03,6465.67,3621.69,50.5
FIN000899,CON025,Natalie Garcia,RG05,2023,11,5777.82,1580.23,7358.05,5750.0,1725.0,7475.0,-116.95,98.4,588.64,1733.35,367.9,399.84,711.1,3800.83,6646.95,3557.22,48.3
FIN000900,CON025,Natalie Garcia,RG05,2023,12,6066.82,1588.06,7654.88,5750.0,1725.0,7475.0,179.88,102.4,612.39,1820.05,382.74,302.05,714.63,3831.86,6940.25,3823.02,49.9
FIN000901,CON025,Natalie Garcia,RG05,2024,1,3723.75,1378.54,5102.29,4400.0,1320.0,5720.0,-617.71,89.2,408.18,1117.12,255.11,489.11,620.34,2889.86,4481.95,2212.43,43.4
FIN000902,CON025,Natalie Garcia,RG05,2024,2,3972.24,1326.99,5299.23,4400.0,1320.0,5720.0,-420.77,92.6,423.94,1191.67,264.96,217.62,597.15,2695.34,4702.08,2603.89,49.1
FIN000903,CON025,Natalie Garcia,RG05,2024,3,5941.59,1270.1,7211.69,5000.0,1500.0,6500.0,711.69,110.9,576.94,1782.48,360.58,388.71,571.54,3680.25,6640.15,3531.44,49.0
FIN000904,CON025,Natalie Garcia,RG05,2024,4,4861.7,1185.08,6046.78,5000.0,1500.0,6500.0,-453.22,93.0,483.74,1458.51,302.34,572.46,533.29,3350.34,5513.49,2696.44,44.6
FIN000905,CON025,Natalie Garcia,RG05,2024,5,5929.34,1547.58,7476.92,5000.0,1500.0,6500.0,976.92,115.0,598.15,1778.8,373.85,565.58,696.41,4012.79,6780.51,3464.13,46.3
FIN000906,CON025,Natalie Garcia,RG05,2024,6,6119.82,1541.63,7661.45,5400.0,1620.0,7020.0,641.45,109.1,612.92,1835.95,383.07,328.72,693.73,3854.39,6967.72,3807.06,49.7
FIN000907,CON025,Natalie Garcia,RG05,2024,7,5331.5,1834.12,7165.62,5400.0,1620.0,7020.0,145.62,102.1,573.25,1599.45,358.28,308.5,825.35,3664.83,6340.27,3500.79,48.9
FIN000908,CON025,Natalie Garcia,RG05,2024,8,4509.27,1496.37,6005.64,5400.0,1620.0,7020.0,-1014.36,85.6,480.45,1352.78,300.28,400.82,673.37,3207.7,5332.27,2797.94,46.6
FIN000909,CON025,Natalie Garcia,RG05,2024,9,6029.37,1211.41,7240.78,5000.0,1500.0,6500.0,740.78,111.4,579.26,1808.81,362.04,521.74,545.13,3816.98,6695.65,3423.8,47.3
FIN000910,CON025,Natalie Garcia,RG05,2024,10,6208.18,1908.67,8116.85,5000.0,1500.0,6500.0,1616.85,124.9,649.35,1862.45,405.84,227.57,858.9,4004.11,7257.95,4112.74,50.7
FIN000911,CON025,Natalie Garcia,RG05,2024,11,5803.43,1499.69,7303.12,5750.0,1725.0,7475.0,-171.88,97.7,584.25,1741.03,365.16,537.94,674.86,3903.24,6628.26,3399.88,46.6
FIN000912,CON025,Natalie Garcia,RG05,2024,12,5446.89,1779.95,7226.84,5750.0,1725.0,7475.0,-248.16,96.7,578.15,1634.07,361.34,203.19,800.98,3577.73,6425.86,3649.11,50.5
FIN000913,CON025,Natalie Garcia,RG05,2025,1,3917.33,1370.53,5287.86,4400.0,1320.0,5720.0,-432.14,92.4,423.03,1175.2,264.39,321.56,616.74,2800.92,4671.12,2486.94,47.0
FIN000914,CON025,Natalie Garcia,RG05,2025,2,4752.98,1291.43,6044.41,4400.0,1320.0,5720.0,324.41,105.7,483.55,1425.89,302.22,436.68,581.14,3229.48,5463.27,2814.93,46.6
FIN000915,CON025,Natalie Garcia,RG05,2025,3,5110.06,1745.35,6855.41,5000.0,1500.0,6500.0,355.41,105.5,548.43,1533.02,342.77,278.17,785.41,3487.8,6070.0,3367.61,49.1
FIN000916,CON025,Natalie Garcia,RG05,2025,4,6026.0,1734.43,7760.43,5000.0,1500.0,6500.0,1260.43,119.4,620.83,1807.8,388.02,298.05,780.49,3895.19,6979.94,3865.24,49.8
FIN000917,CON025,Natalie Garcia,RG05,2025,5,4014.35,1419.03,5433.38,5000.0,1500.0,6500.0,-1066.62,83.6,434.67,1204.3,271.67,293.2,638.56,2842.4,4794.82,2590.98,47.7
FIN000918,CON025,Natalie Garcia,RG05,2025,6,5161.81,1950.07,7111.88,5400.0,1620.0,7020.0,91.88,101.3,568.95,1548.54,355.59,550.88,877.53,3901.49,6234.35,3210.39,45.1
FIN000919,CON025,Natalie Garcia,RG05,2025,7,6630.91,1135.42,7766.33,5400.0,1620.0,7020.0,746.33,110.6,621.31,1989.27,388.32,462.92,510.94,3972.76,7255.39,3793.57,48.8
